,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
886,8.0,22.0,4.958399999997738,+,32.0,30.0,6.1560000000099535,CRUMB,FRI,125.52065999999998,32.50171
887,8.0,22.0,15.377160000000174,+,31.0,40.0,36.26399999999563,CRUMB,FRI,125.56407149999998,31.67674
890,8.0,23.0,16.234079999998556,+,53.0,57.0,11.55599999999481,CRUMB,FRI,125.81764199999998,53.95321
897,8.0,25.0,35.29920000000146,+,48.0,17.0,43.22400000001096,CRUMB,FRI,126.39708,48.29534
899,8.0,25.0,57.01908000000273,+,52.0,30.0,16.524000000001138,CRUMB,FRII,126.4875795,52.50459
316,8.0,26.0,3.81,+,47.0,19.0,10.3,AT17,FRI,126.51587499999998,47.31952777777778
4254,8.0,26.0,3.81,+,47.0,19.0,10.3,FRDEEP,FRI,126.51587499999998,47.31952777777778
903,8.0,26.0,54.06539999999765,+,39.0,48.0,43.74000000000933,CRUMB,FRII,126.72527249999996,39.81215
904,8.0,27.0,5.407199999998653,+,37.0,48.0,41.29199999999969,CRUMB,FRII,126.77252999999996,37.81147
906,8.0,27.0,18.31248000000045,+,46.0,35.0,10.895999999996777,CRUMB,FRII,126.82630199999998,46.58636
4097,8.0,27.0,25.4,+,29.0,18.0,44.8,FRDEEP,FRII,126.8558333333333,29.312444444444445
280,8.0,27.0,29.73,+,53.0,7.0,33.4,AT17,FRI,126.87387499999998,53.12594444444444
4369,8.0,27.0,29.73,+,53.0,7.0,33.4,FRDEEP,FRI,126.87387499999998,53.12594444444444
910,8.0,28.0,35.200199999998176,+,32.0,28.0,25.21199999999453,CRUMB,FRI,127.14666749999998,32.47367
914,8.0,31.0,7.6904400000026385,+,39.0,14.0,20.5440000000101,CRUMB,FRI,127.7820435,39.23904
915,8.0,31.0,9.559919999998243,+,41.0,47.0,38.11199999999985,CRUMB,FRII,127.78983299999996,41.79392
916,8.0,31.0,12.15624000000176,+,43.0,41.0,58.487999999990734,CRUMB,FRI,127.800651,43.69958
3855,8.0,31.0,20.33,+,32.0,18.0,37.0,FRDEEP,FRII,127.83470833333334,32.31027777777778
428,8.0,31.0,59.69,+,30.0,39.0,30.7,AT17,FRI,127.99870833333333,30.658527777777778
3904,8.0,31.0,59.69,+,30.0,39.0,30.7,FRDEEP,FRI,127.99870833333333,30.658527777777778
923,8.0,32.0,31.20107999999917,+,35.0,17.0,13.523999999997043,CRUMB,FRII,128.13000449999998,35.28709
2838,8.0,33.0,18.8,+,51.0,3.0,7.8,CoNFIG,FRII,128.32833333333335,51.052166666666665
3846,8.0,33.0,18.8,+,51.0,3.0,7.8,FRDEEP,FRII,128.32833333333335,51.052166666666665
926,8.0,33.0,46.88243999999997,+,45.0,15.0,19.512000000003127,CRUMB,FRI,128.44534349999998,45.25542
932,8.0,37.0,52.7527199999976,+,44.0,50.0,25.98000000000127,CRUMB,FRII,129.46980299999998,44.84055
4020,8.0,37.0,53.51,+,44.0,50.0,54.6,FRDEEP,FRII,129.47295833333334,44.8485
934,8.0,38.0,44.61179999999743,+,32.0,53.0,11.832000000002267,CRUMB,FRII,129.68588249999996,32.88662
935,8.0,38.0,51.15588000000216,+,25.0,27.0,14.29200000000634,CRUMB,FRII,129.7131495,25.45397
936,8.0,39.0,3.856320000001858,+,54.0,7.0,7.860000000006835,CRUMB,FRII,129.766068,54.11885
2842,8.0,39.0,6.5,+,57.0,54.0,13.4,CoNFIG,FRII,129.77708333333334,57.90372222222222
4400,8.0,39.0,6.5,+,57.0,54.0,13.4,FRDEEP,FRII,129.77708333333334,57.90372222222222
939,8.0,40.0,2.3656800000004807,+,29.0,49.0,2.639999999997258,CRUMB,FRII,130.00985699999998,29.8174
944,8.0,41.0,33.38016000000096,+,40.0,20.0,43.152000000003454,CRUMB,FRI,130.389084,40.34532
3850,8.0,41.0,40.57,+,25.0,48.0,27.9,FRDEEP,FRI,130.41904166666666,25.80775
307,8.0,41.0,59.65,+,50.0,5.0,51.7,AT17,FRI,130.49854166666665,50.09769444444445
4143,8.0,41.0,59.65,+,50.0,5.0,51.7,FRDEEP,FRI,130.49854166666665,50.09769444444445
947,8.0,42.0,41.799240000000566,+,39.0,10.0,53.32800000000191,CRUMB,FRII,130.6741635,39.18148
948,8.0,43.0,25.64940000000292,+,29.0,7.0,40.65600000000586,CRUMB,FRII,130.8568725,29.12796
949,8.0,43.0,59.1319199999991,+,51.0,5.0,25.1160000000084,CRUMB,FRI,130.99638299999998,51.09031
952,8.0,45.0,15.359040000002013,+,59.0,28.0,47.27999999999042,CRUMB,FRI,131.313996,59.4798
953,8.0,45.0,29.03688000000244,+,42.0,19.0,52.895999999987566,CRUMB,FRII,131.370987,42.33136
958,8.0,46.0,32.4609600000025,+,29.0,35.0,55.39200000000051,CRUMB,FRII,131.635254,29.59872
3928,8.0,47.0,57.0,+,31.0,48.0,40.5,FRDEEP,FRII,131.98749999999998,31.81125
962,8.0,47.0,59.04780000000216,+,31.0,47.0,8.304000000002816,CRUMB,FRI,131.99603249999998,31.78564
963,8.0,48.0,3.3436799999979883,+,58.0,9.0,48.24000000001036,CRUMB,FRII,132.01393199999998,58.1634
964,8.0,48.0,13.172760000003052,+,57.0,0.0,4.2840000000040845,CRUMB,FRII,132.0548865,57.00119
966,8.0,49.0,21.797040000002568,+,54.0,13.0,30.46800000000019,CRUMB,FRII,132.340821,54.22513
971,8.0,50.0,53.41919999999973,+,47.0,53.0,51.61199999999269,CRUMB,FRI,132.72258,47.89767
975,8.0,51.0,56.01203999999967,+,42.0,43.0,59.98800000000813,CRUMB,FRI,132.98338349999997,42.73333
978,8.0,53.0,5.287919999997541,+,54.0,37.0,4.800000000007572,CRUMB,FRI,133.27203299999996,54.618
4339,8.0,53.0,21.54,+,33.0,16.0,29.9,FRDEEP,FRI,133.33974999999998,33.274972222222225
982,8.0,53.0,40.469999999998834,+,61.0,33.0,2.123999999998887,CRUMB,FRI,133.418625,61.55059
2850,8.0,57.0,40.64,+,34.0,4.0,6.4,CoNFIG,FRII,134.4193333333333,34.068444444444445
3863,8.0,57.0,40.64,+,34.0,4.0,6.4,FRDEEP,FRII,134.4193333333333,34.068444444444445
987,8.0,57.0,48.00276000000309,+,59.0,29.0,25.11600000000328,CRUMB,FRI,134.4500115,59.49031
2851,8.0,58.0,10.07,+,27.0,50.0,50.8,CoNFIG,FRII,134.54195833333333,27.84744444444444
3982,8.0,58.0,10.07,+,27.0,50.0,50.8,FRDEEP,FRII,134.54195833333333,27.84744444444444
993,8.0,59.0,2.7830399999997724,+,34.0,27.0,57.49199999999519,CRUMB,FRII,134.761596,34.46597
995,8.0,59.0,50.93268000000165,+,32.0,7.0,48.39600000000701,CRUMB,FRI,134.9622195,32.13011
998,9.0,0.0,52.576919999998495,+,50.0,56.0,22.631999999992445,CRUMB,FRI,135.2190705,50.93962
999,9.0,0.0,57.99671999999987,+,51.0,9.0,57.27599999998802,CRUMB,FRII,135.241653,51.16591
1000,9.0,1.0,18.544799999998816,+,40.0,6.0,49.57200000000853,CRUMB,FRI,135.32726999999997,40.11377
1003,9.0,1.0,50.31732000000218,+,55.0,55.0,27.48000000000843,CRUMB,FRII,135.4596555,55.9243
1007,9.0,2.0,36.84804000000128,+,52.0,3.0,48.77999999999759,CRUMB,FRI,135.65353349999998,52.06355
1012,9.0,3.0,11.143799999998263,+,54.0,3.0,51.65999999999087,CRUMB,FRI,135.79643249999998,54.06435
1013,9.0,3.0,20.45664000000088,+,52.0,33.0,36.144000000002734,CRUMB,FRII,135.83523599999998,52.56004
1017,9.0,5.0,42.612360000002525,+,42.0,21.0,13.247999999989588,CRUMB,FRI,136.4275515,42.35368
1019,9.0,6.0,20.562839999997493,+,47.0,52.0,8.184000000007359,CRUMB,FRII,136.58567849999997,47.86894
2856,9.0,7.0,34.92,+,41.0,34.0,53.8,CoNFIG,FRII,136.8955,41.58161111111112
4214,9.0,7.0,34.92,+,41.0,34.0,53.8,FRDEEP,FRII,136.8955,41.58161111111112
1022,9.0,8.0,36.46715999999984,+,48.0,39.0,18.252000000007342,CRUMB,FRI,137.15194649999998,48.65507
2857,9.0,8.0,50.56,+,37.0,48.0,20.2,CoNFIG,FRII,137.21066666666664,37.80561111111111
3932,9.0,8.0,50.56,+,37.0,48.0,20.2,FRDEEP,FRII,137.21066666666664,37.80561111111111
1024,9.0,9.0,45.90468000000016,+,41.0,57.0,21.059999999993124,CRUMB,FRII,137.44126949999998,41.95585
1025,9.0,9.0,51.07895999999727,+,58.0,47.0,4.019999999998731,CRUMB,FRII,137.46282899999997,58.78445
1027,9.0,10.0,14.87532000000229,+,53.0,39.0,50.580000000011296,CRUMB,FRI,137.5619805,53.66405
1032,9.0,11.0,53.609639999998535,+,37.0,24.0,13.391999999999484,CRUMB,FRII,137.97337349999998,37.40372
1036,9.0,12.0,25.081919999997663,+,53.0,41.0,39.22799999999086,CRUMB,FRI,138.10450799999998,53.69423
1041,9.0,13.0,15.765240000000064,+,52.0,8.0,54.85199999999793,CRUMB,FRI,138.3156885,52.14857
1052,9.0,14.0,45.53843999999842,+,41.0,37.0,14.411999999989009,CRUMB,FRII,138.68974349999996,41.62067
1054,9.0,15.0,7.683120000001509,+,36.0,22.0,32.34000000000094,CRUMB,FRI,138.78201299999998,36.37565
1055,9.0,15.0,57.91248000000024,+,41.0,29.0,3.659999999997012,CRUMB,FRII,138.991302,41.48435
1058,9.0,17.0,7.983240000001786,+,55.0,9.0,8.172000000005255,CRUMB,FRI,139.2832635,55.15227
1060,9.0,18.0,59.49108000000123,+,55.0,19.0,20.316000000005943,CRUMB,FRII,139.74787949999998,55.32231
1062,9.0,19.0,23.452320000001805,+,40.0,39.0,2.879999999988172,CRUMB,FRII,139.847718,40.6508
1065,9.0,20.0,30.952319999997968,+,40.0,18.0,46.15200000000755,CRUMB,FRII,140.128968,40.31282
4209,9.0,20.0,49.04,+,40.0,39.0,52.8,FRDEEP,FRI,140.20433333333332,40.66466666666666
2861,9.0,21.0,7.54,+,45.0,38.0,45.7,CoNFIG,FRII,140.28141666666664,45.646027777777775
4078,9.0,21.0,7.54,+,45.0,38.0,45.7,FRDEEP,FRII,140.28141666666664,45.646027777777775
3091,9.0,21.0,46.55,+,37.0,54.0,10.1,CoNFIG,FRII,140.4439583333333,37.90280555555555
4181,9.0,21.0,46.55,+,37.0,54.0,10.1,FRDEEP,FRII,140.4439583333333,37.90280555555555
2862,9.0,22.0,49.93,+,53.0,2.0,21.2,CoNFIG,FRII,140.70804166666665,53.03922222222222
4392,9.0,22.0,49.93,+,53.0,2.0,21.2,FRDEEP,FRII,140.70804166666665,53.03922222222222
1072,9.0,22.0,55.18812000000068,+,54.0,18.0,28.188000000009765,CRUMB,FRII,140.72995049999997,54.30783
1075,9.0,24.0,1.171799999997205,+,40.0,34.0,57.10799999999438,CRUMB,FRI,141.00488249999998,40.58253
1079,9.0,25.0,39.0601199999999,+,36.0,27.0,5.579999999990832,CRUMB,FRI,141.4127505,36.45155
1082,9.0,26.0,12.348599999998696,+,32.0,47.0,21.228000000012344,CRUMB,FRI,141.55145249999998,32.78923
1085,9.0,26.0,35.47500000000184,+,29.0,34.0,22.152000000000385,CRUMB,FRI,141.6478125,29.57282
1087,9.0,27.0,4.281119999999845,+,54.0,23.0,46.57200000000444,CRUMB,FRII,141.76783799999998,54.39627
1091,9.0,28.0,41.54303999999812,+,28.0,0.0,17.85600000000187,CRUMB,FRII,142.173096,28.00496
1093,9.0,29.0,31.918920000001663,+,46.0,26.0,44.01600000000144,CRUMB,FRII,142.3829955,46.44556
317,9.0,29.0,35.02,+,62.0,56.0,59.3,AT17,FRI,142.39591666666664,62.94980555555555
4072,9.0,29.0,35.02,+,62.0,56.0,59.3,FRDEEP,FRI,142.39591666666664,62.94980555555555
2864,9.0,30.0,33.45,+,36.0,1.0,23.6,CoNFIG,FRII,142.63937499999997,36.02322222222222
4104,9.0,30.0,33.45,+,36.0,1.0,23.6,FRDEEP,FRII,142.63937499999997,36.02322222222222
1103,9.0,32.0,33.5374800000028,+,44.0,59.0,1.8599999999884176,CRUMB,FRII,143.1397395,44.98385
4360,9.0,33.0,5.27,+,29.0,10.0,15.1,FRDEEP,FRI,143.27195833333332,29.170861111111112
1107,9.0,33.0,49.83407999999912,+,45.0,19.0,57.8279999999927,CRUMB,FRI,143.457642,45.33273
1112,9.0,36.0,41.56847999999741,+,53.0,6.0,27.61199999999576,CRUMB,FRI,144.17320199999995,53.10767
1115,9.0,38.0,21.500160000000506,+,55.0,43.0,33.92399999999725,CRUMB,FRII,144.58958399999997,55.72609
1117,9.0,38.0,34.68732000000301,+,45.0,20.0,23.820000000006303,CRUMB,FRII,144.6445305,45.33995
4123,9.0,39.0,50.2,+,35.0,55.0,53.1,FRDEEP,FRII,144.95916666666665,35.931416666666664
2866,9.0,41.0,23.62,+,39.0,44.0,14.1,CoNFIG,FRII,145.34841666666665,39.73725
3802,9.0,41.0,23.62,+,39.0,44.0,14.1,FRDEEP,FRII,145.34841666666665,39.73725
1122,9.0,41.0,24.01979999999938,+,39.0,44.0,41.85599999999624,CRUMB,FRII,145.35008249999998,39.74496
1128,9.0,42.0,33.318000000002286,+,63.0,24.0,5.939999999987435,CRUMB,FRII,145.638825,63.40165
432,9.0,43.0,32.99,+,33.0,41.0,58.3,AT17,FRI,145.8874583333333,33.699527777777774
4136,9.0,43.0,32.99,+,33.0,41.0,58.3,FRDEEP,FRI,145.8874583333333,33.699527777777774
1135,9.0,44.0,25.744560000000973,+,52.0,1.0,36.804000000005885,CRUMB,FRII,146.10726899999997,52.02689
1136,9.0,44.0,38.536440000001306,+,64.0,11.0,44.80799999999704,CRUMB,FRII,146.16056849999998,64.19578
1138,9.0,44.0,47.41691999999688,+,51.0,6.0,13.427999999995563,CRUMB,FRI,146.19757049999998,51.10373
389,9.0,46.0,14.5,+,58.0,19.0,37.6,AT17,FRI,146.56041666666664,58.32711111111112
4153,9.0,46.0,14.5,+,58.0,19.0,37.6,FRDEEP,FRI,146.56041666666664,58.32711111111112
1144,9.0,47.0,15.311399999999082,+,52.0,50.0,58.523999999997045,CRUMB,FRI,146.8137975,52.84959
1148,9.0,48.0,18.38015999999712,+,56.0,18.0,59.1840000000002,CRUMB,FRI,147.07658399999997,56.31644
1149,9.0,48.0,41.05584000000249,+,42.0,18.0,13.176000000002546,CRUMB,FRI,147.171066,42.30366
1162,9.0,54.0,30.02183999999687,+,58.0,12.0,44.17199999998786,CRUMB,FRII,148.62509099999997,58.21227
1169,9.0,56.0,51.584640000001656,+,28.0,31.0,39.57600000000326,CRUMB,FRII,149.214936,28.52766
1176,9.0,58.0,1.677359999997634,+,28.0,51.0,35.46000000000561,CRUMB,FRI,149.50698899999998,28.85985
1178,9.0,58.0,41.47355999999832,+,60.0,13.0,39.90000000000123,CRUMB,FRII,149.67280649999998,60.22775
1179,9.0,58.0,58.022400000001966,+,28.0,19.0,7.176000000004592,CRUMB,FRII,149.74176,28.31866
1186,10.0,1.0,11.305200000000468,+,55.0,8.0,21.73199999999838,CRUMB,FRII,150.297105,55.13937
4329,10.0,1.0,46.73,+,28.0,46.0,56.5,FRDEEP,FRII,150.44470833333332,28.78236111111111
3873,10.0,4.0,32.94,+,31.0,51.0,51.5,FRDEEP,FRII,151.13724999999997,31.86430555555556
427,10.0,4.0,51.83,+,54.0,34.0,4.3,AT17,FRI,151.2159583333333,54.56786111111112
4233,10.0,4.0,51.83,+,54.0,34.0,4.3,FRDEEP,FRI,151.2159583333333,54.56786111111112
1202,10.0,5.0,59.748000000001866,+,35.0,44.0,4.775999999993132,CRUMB,FRI,151.49894999999998,35.73466
4110,10.0,6.0,1.74,+,34.0,54.0,10.4,FRDEEP,FRII,151.50724999999997,34.90288888888889
1205,10.0,6.0,56.95919999999873,+,35.0,31.0,17.688000000000557,CRUMB,FRI,151.73733,35.52158
2880,10.0,7.0,18.92,+,44.0,25.0,1.4,CoNFIG,FRII,151.8288333333333,44.41705555555556
4172,10.0,7.0,18.92,+,44.0,25.0,1.4,FRDEEP,FRII,151.8288333333333,44.41705555555556
4264,10.0,7.0,42.54,+,59.0,8.0,9.9,FRDEEP,FRII,151.92725,59.13608333333333
1212,10.0,8.0,4.135200000000765,+,50.0,26.0,42.79199999999662,CRUMB,FRI,152.01722999999998,50.44522
1215,10.0,9.0,25.6895999999982,+,28.0,17.0,59.89199999999386,CRUMB,FRI,152.35703999999998,28.29997
4144,10.0,11.0,45.46,+,46.0,28.0,20.1,FRDEEP,FRII,152.93941666666666,46.47225
1224,10.0,12.0,15.746399999998602,+,29.0,49.0,2.711999999994532,CRUMB,FRII,153.06560999999996,29.81742
1226,10.0,12.0,36.56159999999844,+,40.0,31.0,7.140000000003397,CRUMB,FRII,153.15233999999998,40.51865
1231,10.0,14.0,16.785600000002745,+,34.0,26.0,24.79199999998741,CRUMB,FRI,153.56994,34.44022
1232,10.0,14.0,24.07199999999804,+,50.0,18.0,20.05200000001082,CRUMB,FRI,153.60029999999998,50.30557
1233,10.0,14.0,36.19320000000087,+,49.0,45.0,32.61599999999305,CRUMB,FRI,153.650805,49.75906
4194,10.0,15.0,45.46,+,31.0,15.0,0.2,FRDEEP,FRI,153.93941666666666,31.250055555555555
1237,10.0,15.0,58.2480000000011,+,40.0,46.0,47.28000000000577,CRUMB,FRII,153.9927,40.7798
3120,10.0,15.0,58.26,+,40.0,46.0,47.11,CoNFIG,FRII,153.99275,40.77975277777778
4304,10.0,15.0,58.26,+,40.0,46.0,47.11,FRDEEP,FRII,153.99275,40.77975277777778
4401,10.0,17.0,14.15,+,39.0,1.0,24.0,FRDEEP,FRII,154.30895833333332,39.02333333333333
1243,10.0,17.0,32.51400000000075,+,63.0,29.0,53.8080000000042,CRUMB,FRII,154.385475,63.49828
1247,10.0,18.0,31.48559999999748,+,46.0,9.0,16.595999999993296,CRUMB,FRII,154.63118999999998,46.15461
1249,10.0,18.0,42.50879999999711,+,58.0,58.0,36.37200000000689,CRUMB,FRII,154.67711999999997,58.97677
1251,10.0,19.0,19.855199999999087,+,42.0,27.0,34.84799999999552,CRUMB,FRI,154.83272999999997,42.45968
1254,10.0,19.0,54.47999999999794,+,39.0,30.0,22.859999999991487,CRUMB,FRII,154.97699999999998,39.50635
3849,10.0,20.0,49.61,+,48.0,32.0,4.2,FRDEEP,FRII,155.20670833333332,48.5345
1259,10.0,21.0,16.24319999999898,+,49.0,50.0,40.48800000000199,CRUMB,FRI,155.31767999999997,49.84458
1263,10.0,22.0,4.684799999997864,+,44.0,51.0,44.1359999999969,CRUMB,FRII,155.51951999999997,44.86226
1265,10.0,22.0,37.408799999999616,+,38.0,34.0,44.97600000000602,CRUMB,FRI,155.65587,38.57916
1266,10.0,22.0,42.60359999999992,+,33.0,25.0,44.54400000000192,CRUMB,FRI,155.67751499999997,33.42904
371,10.0,23.0,14.24,+,48.0,31.0,22.0,AT17,FRI,155.80933333333329,48.522777777777776
4094,10.0,23.0,14.24,+,48.0,31.0,22.0,FRDEEP,FRI,155.80933333333329,48.522777777777776
4350,10.0,23.0,38.71,+,59.0,4.0,49.5,FRDEEP,FRII,155.91129166666664,59.08041666666667
3126,10.0,25.0,29.87,+,42.0,57.0,43.1,CoNFIG,FRII,156.3744583333333,42.96197222222222
3908,10.0,25.0,29.87,+,42.0,57.0,43.1,FRDEEP,FRII,156.3744583333333,42.96197222222222
1274,10.0,25.0,33.62879999999819,+,35.0,57.0,42.80399999998849,CRUMB,FRI,156.39011999999997,35.96189
4076,10.0,26.0,3.83,+,39.0,5.0,24.0,FRDEEP,FRI,156.51595833333332,39.09
6602,10.0,26.0,3.8400000000068246,+,39.0,5.0,24.00000000001228,RGD,FRI,156.51600000000002,39.09
1277,10.0,26.0,24.76320000000257,+,54.0,29.0,6.28800000001263,CRUMB,FRII,156.60317999999998,54.48508
286,10.0,27.0,3.83,+,38.0,20.0,13.0,AT17,FRI,156.7659583333333,38.33694444444445
4158,10.0,27.0,3.83,+,38.0,20.0,13.0,FRDEEP,FRI,156.7659583333333,38.33694444444445
1279,10.0,27.0,3.837600000003079,+,38.0,20.0,13.092000000003168,CRUMB,FRI,156.76599,38.33697
2888,10.0,27.0,14.97,+,46.0,3.0,21.9,CoNFIG,FRII,156.81237499999995,46.05608333333333
4296,10.0,27.0,14.97,+,46.0,3.0,21.9,FRDEEP,FRII,156.81237499999995,46.05608333333333
3128,10.0,27.0,32.89,+,48.0,17.0,6.4,CoNFIG,FRII,156.88704166666665,48.28511111111111
4178,10.0,27.0,32.89,+,48.0,17.0,6.4,FRDEEP,FRII,156.88704166666665,48.28511111111111
1284,10.0,29.0,23.90999999999778,+,61.0,27.0,0.5400000000025784,CRUMB,FRII,157.34962499999995,61.45015
1287,10.0,30.0,27.691200000001714,+,61.0,0.0,39.744000000004576,CRUMB,FRII,157.61538,61.01104
4211,10.0,30.0,36.15,+,35.0,54.0,59.8,FRDEEP,FRI,157.65062499999996,35.91661111111111
1288,10.0,30.0,36.15840000000219,+,35.0,54.0,59.83200000000636,CRUMB,FRI,157.65066,35.91662
1289,10.0,31.0,14.836799999998505,+,60.0,35.0,47.65199999999936,CRUMB,FRII,157.81181999999998,60.59657
1292,10.0,31.0,43.51439999999741,+,52.0,25.0,35.18399999999815,CRUMB,FRII,157.93130999999997,52.42644
